activity_id,start_latitude,start_longitude,end_latitude,end_longitude,travel_purpose,start_time,end_time,duration_minutes,distance_miles,start_hour,same_place,day
1.45E+19,42.373092,-71.119396,42.371219,-71.117438,EAT,10/11/22 17:34,10/11/22 17:36,2,0.509602395,17,No,3
1.79E+19,42.372721,-71.091448,42.3706176,-71.08069868,EAT,10/11/22 17:34,10/11/22 17:36,1,0.461081224,17,No,3
1.70E+19,42.372127,-71.086885,42.37267342,-71.08074357,EAT,10/11/22 17:34,10/11/22 17:46,11,0.621213062,17,No,3
9.29E+18,42.368397,-71.116023,42.37519316,-71.13367056,EAT,10/11/22 17:34,10/11/22 17:56,21,1.111626183,17,No,3
1.75E+19,42.375451,-71.149096,42.372917,-71.119156,EAT,10/11/22 17:35,10/11/22 17:46,11,1.792789796,17,No,3
1.64E+19,42.368689,-71.109924,42.372573,-71.11936,EAT,10/11/22 17:35,10/11/22 17:48,12,0.670464949,17,No,3
2.71E+18,42.373387,-71.094985,42.37603469,-71.10911513,EAT,10/11/22 17:36,10/11/22 17:39,3,0.85697636,17,No,3
7.18E+18,42.384488,-71.11983,42.382673,-71.123538,EAT,10/11/22 17:36,10/11/22 17:37,1,0.494401584,17,No,3
1.36E+19,42.362782,-71.09388,42.37052734,-71.07449229,EAT,10/11/22 17:36,10/11/22 18:01,24,1.809188176,17,No,3
8.18E+18,42.365028,-71.102423,42.36348567,-71.10317662,EAT,10/11/22 17:37,10/11/22 17:40,2,0.148220584,17,No,3
1.21E+19,42.373092,-71.119396,42.36620454,-71.09806308,EAT,10/11/22 17:37,10/11/22 17:46,8,2.008221962,17,No,3
1.67E+18,42.359126,-71.092975,42.358503,-71.087787,EAT,10/11/22 17:37,10/11/22 17:48,10,0.558139131,17,No,3
1.72E+19,42.393193,-71.120671,42.38534288,-71.12003803,EAT,10/11/22 17:38,10/11/22 17:41,3,0.895189669,17,No,3
2.34E+17,42.364217,-71.102907,42.376635,-71.122979,EAT,10/11/22 17:38,10/11/22 17:46,7,1.958332772,17,No,3
1.65E+19,42.369725,-71.111874,42.38185794,-71.13835146,EAT,10/11/22 17:38,10/11/22 17:54,16,2.829576651,17,No,3
6.51E+18,42.373613,-71.119502,42.363392,-71.101431,EAT,10/11/22 17:38,10/11/22 17:46,8,2.27240924,17,No,3
5.41E+18,42.365028,-71.102423,42.35731286,-71.09384526,EAT,10/11/22 17:38,10/11/22 17:44,5,1.837754207,17,No,3
3.25E+18,42.39665,-71.1297,42.368351,-71.075953,EAT,10/11/22 17:38,10/11/22 17:52,13,4.275074701,17,No,3
4.53E+18,42.373092,-71.119396,42.374029,-71.114152,EAT,10/11/22 17:39,10/11/22 17:44,5,0.940168294,17,No,3
1.55E+19,42.364217,-71.102907,42.36272137,-71.10764637,EAT,10/11/22 17:39,10/11/22 17:41,2,0.800968544,17,No,3
1.78E+19,42.365028,-71.102423,42.360185,-71.094321,EAT,10/11/22 17:39,10/11/22 17:41,2,0.607665316,17,No,3
8.12E+18,42.362335,-71.099042,42.36198634,-71.10375035,EAT,10/11/22 17:39,10/11/22 17:43,4,0.230929283,17,No,3
8.51E+18,42.362335,-71.099042,42.35997351,-71.10663283,EAT,10/11/22 17:39,10/11/22 17:47,8,0.441269889,17,No,3
1.62E+19,42.363323,-71.08247,42.363579,-71.099631,EAT,10/11/22 17:39,10/11/22 18:00,21,1.121435632,17,No,3
1.30E+19,42.373387,-71.094985,42.365566,-71.103333,EAT,10/11/22 17:39,10/11/22 17:43,4,0.961961144,17,No,3
4.88E+18,42.365915,-71.105008,42.36247583,-71.10702315,EAT,10/11/22 17:39,10/11/22 17:41,1,0.358908681,17,No,3
1.03E+19,42.372127,-71.086885,42.373097,-71.100335,EAT,10/11/22 17:39,10/11/22 17:54,14,0.773258129,17,No,3
1.68E+19,42.365028,-71.102423,42.373206,-71.118645,EAT,10/11/22 17:39,10/11/22 17:51,11,1.985618965,17,No,3
2.89E+18,42.374306,-71.119126,42.37801559,-71.10875184,EAT,10/11/22 17:40,10/11/22 17:43,3,0.94668699,17,No,3
1.54E+19,42.362782,-71.09388,42.362516,-71.0998,EAT,10/11/22 17:40,10/11/22 17:42,1,0.65766404,17,No,3
4.79E+18,42.373092,-71.119396,42.372502,-71.119558,EAT,10/11/22 17:40,10/11/22 17:43,2,0.796434711,17,No,3
5.07E+18,42.373092,-71.119396,42.371329,-71.116471,EAT,10/11/22 17:40,10/11/22 17:45,4,0.254200212,17,No,3
1.79E+19,42.373092,-71.119396,42.371219,-71.117438,EAT,10/11/22 17:40,10/11/22 17:41,1,0.265964908,17,No,3
1.68E+19,42.363323,-71.08247,42.367479,-71.100902,EAT,10/11/22 17:41,10/11/22 17:46,5,1.595955071,17,No,3
7.38E+17,42.362335,-71.099042,42.365003,-71.087029,EAT,10/11/22 17:41,10/11/22 18:00,19,0.989045724,17,No,3
4.77E+18,42.372127,-71.086885,42.3710769,-71.10306936,EAT,10/11/22 17:41,10/11/22 18:12,30,1.590082452,17,No,3
9.68E+18,42.372127,-71.086885,42.36919363,-71.09943135,EAT,10/11/22 17:41,10/11/22 17:45,4,1.193589811,17,No,3
1.28E+19,42.369725,-71.111874,42.371249,-71.114646,EAT,10/11/22 17:42,10/11/22 17:43,1,0.065034956,17,No,3
1.27E+19,42.373092,-71.119396,42.38284989,-71.12600421,EAT,10/11/22 17:42,10/11/22 18:12,30,1.589073036,17,No,3
1.74E+19,42.372746,-71.099375,42.36904178,-71.08226877,EAT,10/11/22 17:42,10/11/22 17:46,4,1.307915924,17,No,3
6.03E+18,42.3734,-71.099827,42.39102952,-71.12178003,EAT,10/11/22 17:42,10/11/22 17:50,7,1.832028861,17,No,3
1.09E+19,42.365915,-71.105008,42.37244911,-71.10154623,EAT,10/11/22 17:43,10/11/22 18:00,17,0.903818573,17,No,3
3.63E+18,42.371827,-71.079453,42.369117,-71.109886,EAT,10/11/22 17:43,10/11/22 17:53,9,3.113180203,17,No,3
1.08E+19,42.359066,-71.094744,42.36997498,-71.08671914,EAT,10/11/22 17:44,10/11/22 17:49,5,1.974590492,17,No,3
9.29E+18,42.393193,-71.120671,42.389743,-71.118754,EAT,10/11/22 17:44,10/11/22 17:45,1,0.091211891,17,No,3
1.63E+19,42.373092,-71.119396,42.353846,-71.105193,EAT,10/11/22 17:44,10/11/22 17:54,9,2.754502643,17,No,3
1.54E+19,42.363608,-71.099492,42.3716365,-71.09259532,EAT,10/11/22 17:44,10/11/22 18:01,17,0.909946034,17,No,3
2.43E+18,42.373387,-71.094985,42.3728646,-71.088591,EAT,10/11/22 17:44,10/11/22 17:46,1,0.420019828,17,No,3
1.14E+19,42.373387,-71.094985,42.37268047,-71.08900303,EAT,10/11/22 17:44,10/11/22 17:45,1,0.384516332,17,No,3
7.54E+17,42.371329,-71.116471,42.37075367,-71.10101552,EAT,10/11/22 17:45,10/11/22 17:51,5,1.650555061,17,No,3
1.26E+18,42.373092,-71.119396,42.371366,-71.114827,EAT,10/11/22 17:45,10/11/22 17:47,2,0.583488724,17,No,3
1.63E+19,42.363323,-71.08247,42.362934,-71.082109,EAT,10/11/22 17:46,10/11/22 17:47,1,0.080876131,17,No,3
1.05E+19,42.383958,-71.119827,42.370582,-71.0773,EAT,10/11/22 17:46,10/11/22 17:57,10,2.734275175,17,No,3
5.22E+18,42.382482,-71.131438,42.36429847,-71.09674956,EAT,10/11/22 17:46,10/11/22 18:09,22,2.576316258,17,No,3
1.43E+19,42.388049,-71.119664,42.38077583,-71.12639675,EAT,10/11/22 17:46,10/11/22 17:49,3,1.169532188,17,No,3
1.45E+19,42.359066,-71.094744,42.35864719,-71.09995795,EAT,10/11/22 17:48,10/11/22 17:50,2,0.770355626,17,No,3
9.17E+18,42.373092,-71.119396,42.371366,-71.114827,EAT,10/11/22 17:48,10/11/22 17:54,6,0.336890973,17,No,3
1.08E+19,42.367183,-71.074439,42.373197,-71.081699,EAT,10/11/22 17:48,10/11/22 17:51,2,0.698668246,17,No,3
1.07E+19,42.364217,-71.102907,42.36662407,-71.09989999,EAT,10/11/22 17:48,10/11/22 17:49,1,0.440912627,17,No,3
1.73E+19,42.363323,-71.08247,42.37876097,-71.14322806,EAT,10/11/22 17:49,10/11/22 18:03,14,4.397297749,17,No,3
1.66E+19,42.368397,-71.116023,42.38189108,-71.13935326,EAT,10/11/22 17:50,10/11/22 17:57,6,2.710432211,17,No,3
1.44E+19,42.367183,-71.074439,42.38919998,-71.12527422,EAT,10/11/22 17:50,10/11/22 18:02,11,3.578747789,17,No,3
3.91E+18,42.373092,-71.119396,42.370719,-71.113322,EAT,10/11/22 17:51,10/11/22 18:00,8,0.453840991,17,No,3
5.00E+18,42.371329,-71.116471,42.37512648,-71.11019863,EAT,10/11/22 17:51,10/11/22 17:56,5,1.55286512,17,No,3
1.83E+19,42.363608,-71.099492,42.37781064,-71.12302282,EAT,10/11/22 17:51,10/11/22 18:00,8,2.376774884,17,No,3
1.19E+18,42.373092,-71.119396,42.3737,-71.115609,EAT,10/11/22 17:51,10/11/22 17:55,4,0.214768594,17,No,3
1.05E+18,42.365028,-71.102423,42.37334997,-71.13814823,EAT,10/11/22 17:51,10/11/22 17:59,7,3.028601525,17,No,3
1.82E+19,42.370879,-71.113552,42.36565959,-71.11465101,EAT,10/11/22 17:51,10/11/22 17:53,1,0.44852026,17,No,3
1.15E+19,42.370905,-71.11358,42.36495271,-71.11427198,EAT,10/11/22 17:51,10/11/22 17:59,8,0.42770602,17,No,3
1.54E+19,42.383958,-71.119827,42.38566392,-71.12524866,EAT,10/11/22 17:51,10/11/22 17:53,1,0.608895491,17,No,3
9.93E+18,42.373092,-71.119396,42.371848,-71.115394,EAT,10/11/22 17:52,10/11/22 17:57,5,0.29466081,17,No,3
1.41E+19,42.3734,-71.099827,42.37200994,-71.08492744,EAT,10/11/22 17:52,10/11/22 18:08,16,0.830859599,17,No,3
1.22E+18,42.361649,-71.09047,42.358764,-71.096359,EAT,10/11/22 17:52,10/11/22 17:57,4,0.241089257,17,No,3
3.82E+18,42.362782,-71.09388,42.363549,-71.1012,EAT,10/11/22 17:52,10/11/22 17:55,2,0.154487548,17,No,3
1.67E+19,42.364217,-71.102907,42.36879596,-71.09401723,EAT,10/11/22 17:52,10/11/22 17:55,2,0.69491751,17,No,3
1.68E+19,42.365028,-71.102423,42.37346666,-71.09023444,EAT,10/11/22 17:53,10/11/22 18:14,21,1.129652056,17,No,3
8.59E+18,42.371329,-71.116471,42.382673,-71.123538,EAT,10/11/22 17:53,10/11/22 18:00,6,1.053413169,17,No,3
1.63E+19,42.373092,-71.119396,42.36416563,-71.10071915,EAT,10/11/22 17:53,10/11/22 18:16,22,1.152596426,17,No,3
8.51E+18,42.373092,-71.119396,42.382673,-71.123538,EAT,10/11/22 17:54,10/11/22 17:59,5,1.752464407,17,No,3
5.79E+18,42.373546,-71.120532,42.38792139,-71.12316353,EAT,10/11/22 17:54,10/11/22 17:58,4,1.356362151,17,No,3
2.52E+18,42.373092,-71.119396,42.363549,-71.1012,EAT,10/11/22 17:54,10/11/22 18:04,10,2.279390518,17,No,3
1.58E+18,42.373092,-71.119396,42.363549,-71.1012,EAT,10/11/22 17:54,10/11/22 18:01,6,2.086307626,17,No,3
2.69E+18,42.373092,-71.119396,42.372794,-71.080749,EAT,10/11/22 17:54,10/11/22 18:03,9,2.824418139,17,No,3
1.04E+19,42.363608,-71.099492,42.37206327,-71.10690938,EAT,10/11/22 17:54,10/11/22 18:17,22,1.184082253,17,No,3
8.73E+17,42.359066,-71.094744,42.363191,-71.104569,EAT,10/11/22 17:54,10/11/22 18:20,26,1.347780514,17,No,3
1.61E+19,42.365028,-71.102423,42.37794634,-71.12247634,EAT,10/11/22 17:54,10/11/22 18:11,16,2.714309094,17,No,3
1.69E+19,42.3734,-71.099827,42.36164445,-71.10864436,EAT,10/11/22 17:54,10/11/22 17:58,4,0.955982213,17,No,3
6.94E+18,42.3734,-71.099827,42.36272137,-71.10764637,EAT,10/11/22 17:54,10/11/22 17:59,5,1.04584386,17,No,3
1.76E+18,42.374994,-71.109363,42.35934016,-71.10874214,EAT,10/11/22 17:54,10/11/22 18:01,7,2.093519821,17,No,3
1.22E+19,42.365028,-71.102423,42.37194684,-71.11279906,EAT,10/11/22 17:54,10/11/22 18:00,5,0.944680711,17,No,3
1.10E+19,42.365028,-71.102423,42.37188954,-71.11055427,EAT,10/11/22 17:54,10/11/22 17:57,2,0.743835678,17,No,3
1.38E+19,42.365028,-71.102423,42.372416,-71.113445,EAT,10/11/22 17:54,10/11/22 18:12,17,0.930866814,17,No,3
7.68E+18,42.362335,-71.099042,42.3699518,-71.1131418,EAT,10/11/22 17:54,10/11/22 17:58,4,1.012550268,17,No,3
7.43E+18,42.364217,-71.102907,42.37303244,-71.11235633,EAT,10/11/22 17:54,10/11/22 18:02,7,1.154552692,17,No,3
8.90E+17,42.365028,-71.102423,42.37303244,-71.11235633,EAT,10/11/22 17:54,10/11/22 18:14,19,1.008242101,17,No,3
1.42E+19,42.364217,-71.102907,42.370441,-71.113709,EAT,10/11/22 17:54,10/11/22 17:58,4,1.029044701,17,No,3
1.01E+19,42.370905,-71.11358,42.372211,-71.115958,EAT,10/11/22 17:54,10/11/22 17:56,1,0.430146601,17,No,3
1.02E+19,42.367183,-71.074439,42.364242,-71.102917,EAT,10/11/22 17:55,10/11/22 18:05,10,2.677693641,17,No,3
5.53E+18,42.393193,-71.120671,42.38313192,-71.11782517,EAT,10/11/22 17:56,10/11/22 18:07,11,0.587603412,17,No,3
1.44E+18,42.373546,-71.120532,42.37527286,-71.11119337,EAT,10/11/22 17:56,10/11/22 17:58,2,0.654135834,17,No,3
9.06E+18,42.393193,-71.120671,42.393302,-71.12619,EAT,10/11/22 17:56,10/11/22 18:01,4,0.22485866,17,No,3
8.63E+18,42.360213,-71.085994,42.35864719,-71.09995795,EAT,10/11/22 17:56,10/11/22 18:00,3,1.007718516,17,No,3
1.80E+19,42.373092,-71.119396,42.368351,-71.075953,EAT,10/11/22 17:57,10/11/22 18:14,17,2.857498356,17,No,3
1.75E+19,42.373613,-71.119502,42.372069,-71.11994,EAT,10/11/22 17:57,10/11/22 18:00,3,0.180260776,17,No,3
1.44E+19,42.374306,-71.119126,42.372211,-71.115958,EAT,10/11/22 17:57,10/11/22 18:03,6,0.331260268,17,No,3
5.97E+18,42.371329,-71.116471,42.36521021,-71.09934185,EAT,10/11/22 17:57,10/11/22 18:02,5,1.50067383,17,No,3
6.26E+18,42.373092,-71.119396,42.36445871,-71.10035382,EAT,10/11/22 17:57,10/11/22 18:00,3,1.126028482,17,No,3
4.21E+18,42.371329,-71.116471,42.36416563,-71.10071915,EAT,10/11/22 17:57,10/11/22 18:17,20,1.073083264,17,No,3
3.73E+18,42.359066,-71.094744,42.354988,-71.103274,EAT,10/11/22 17:58,10/11/22 18:01,3,0.203694747,17,No,3
8.53E+18,42.365028,-71.102423,42.367721,-71.085187,EAT,10/11/22 17:58,10/11/22 18:04,6,1.348712962,17,No,3
1.24E+19,42.374893,-71.150349,42.370441,-71.113709,EAT,10/11/22 17:58,10/11/22 18:05,7,2.303358205,17,No,3
4.75E+18,42.373092,-71.119396,42.3659649,-71.11431772,EAT,10/11/22 17:58,10/11/22 18:01,3,0.992166152,17,No,3
5.60E+18,42.368397,-71.116023,42.390794,-71.122531,EAT,10/11/22 17:58,10/11/22 18:04,5,1.809655943,17,No,3
1.38E+19,42.361649,-71.09047,42.36910635,-71.09082222,EAT,10/11/22 17:59,10/11/22 18:13,13,1.070969086,17,No,3
1.44E+19,42.364217,-71.102907,42.363191,-71.104569,EAT,10/11/22 17:59,10/11/22 18:00,1,0.374473811,17,No,3
1.75E+19,42.364217,-71.102907,42.363191,-71.104569,EAT,10/11/22 17:59,10/11/22 18:00,1,0.360121626,17,No,3
5.54E+17,42.362335,-71.099042,42.363191,-71.104569,EAT,10/11/22 17:59,10/11/22 18:11,12,0.625617906,17,No,3
1.07E+19,42.373092,-71.119396,42.374222,-71.134327,EAT,10/11/22 17:59,10/11/22 18:25,25,1.32014233,17,No,3
7.69E+17,42.363608,-71.099492,42.3712723,-71.080851,EAT,10/11/22 18:00,10/11/22 18:03,3,1.25926831,18,No,3
1.55E+19,42.374306,-71.119126,42.382673,-71.123538,EAT,10/11/22 18:00,10/11/22 18:16,16,0.853440154,18,No,3
1.74E+19,42.368689,-71.109924,42.390794,-71.122531,EAT,10/11/22 18:00,10/11/22 18:16,16,3.041422259,18,No,3
1.47E+19,42.374948,-71.109119,42.36481966,-71.09938245,EAT,10/11/22 18:01,10/11/22 18:05,4,1.389077798,18,No,3
1.02E+19,42.3734,-71.099827,42.382673,-71.123538,EAT,10/11/22 18:01,10/11/22 18:11,10,1.920107386,18,No,3
2.53E+18,42.363323,-71.08247,42.372955,-71.079939,EAT,10/11/22 18:01,10/11/22 18:14,13,0.68662847,18,No,3
1.83E+19,42.37281,-71.11756,42.382897,-71.119976,EAT,10/11/22 18:01,10/11/22 18:21,20,1.054053257,18,No,3
1.83E+19,42.383958,-71.119827,42.363066,-71.1058013,EAT,10/11/22 18:01,10/11/22 18:12,11,2.038821937,18,No,3
8.48E+18,42.38192,-71.119949,42.36106175,-71.1107543,EAT,10/11/22 18:01,10/11/22 18:12,10,2.769372902,18,No,3
5.16E+18,42.38192,-71.119949,42.363191,-71.104569,EAT,10/11/22 18:01,10/11/22 18:10,9,2.884603147,18,No,3
4.63E+18,42.373493,-71.120642,42.37143752,-71.09916244,EAT,10/11/22 18:01,10/11/22 18:27,25,1.32870402,18,No,3
1.21E+19,42.363323,-71.08247,42.36829867,-71.09341025,EAT,10/11/22 18:02,10/11/22 18:18,16,0.840765368,18,No,3
4.61E+18,42.366383,-71.091443,42.36859004,-71.0920659,EAT,10/11/22 18:02,10/11/22 18:12,10,0.53300876,18,No,3
1.65E+19,42.365034,-71.102754,42.361889,-71.090546,EAT,10/11/22 18:02,10/11/22 18:20,18,0.92896706,18,No,3
4.88E+18,42.37281,-71.11756,42.38056499,-71.15479394,EAT,10/11/22 18:02,10/11/22 18:08,6,2.360393617,18,No,3
2.78E+18,42.37281,-71.11756,42.37965667,-71.15134154,EAT,10/11/22 18:02,10/11/22 18:14,11,2.050587255,18,No,3
1.24E+19,42.37281,-71.11756,42.37922867,-71.15324905,EAT,10/11/22 18:02,10/11/22 18:08,6,2.343054544,18,No,3
1.53E+18,42.37281,-71.11756,42.37878276,-71.14949801,EAT,10/11/22 18:02,10/11/22 18:09,7,2.094462319,18,No,3
2.68E+18,42.37281,-71.11756,42.37965667,-71.15134154,EAT,10/11/22 18:02,10/11/22 18:09,7,2.242480314,18,No,3
8.06E+18,42.37281,-71.11756,42.37922867,-71.15324905,EAT,10/11/22 18:02,10/11/22 18:08,6,2.383248696,18,No,3
1.12E+18,42.37281,-71.11756,42.37926859,-71.15084633,EAT,10/11/22 18:02,10/11/22 18:09,6,2.084315343,18,No,3
7.04E+18,42.36604,-71.10528,42.35731286,-71.09384526,EAT,10/11/22 18:02,10/11/22 18:06,4,2.013146431,18,No,3
1.17E+19,42.38192,-71.119949,42.39006232,-71.1191804,EAT,10/11/22 18:02,10/11/22 18:18,15,0.805281795,18,No,3
1.37E+19,42.374306,-71.119126,42.382673,-71.123538,EAT,10/11/22 18:02,10/11/22 18:05,2,0.898425427,18,No,3
1.63E+19,42.363652,-71.09999,42.36229929,-71.1066379,EAT,10/11/22 18:02,10/11/22 18:05,2,0.910821672,18,No,3
8.48E+18,42.3734,-71.099827,42.3721548,-71.1192301,EAT,10/11/22 18:02,10/11/22 18:08,5,1.330008163,18,No,3
1.56E+19,42.361649,-71.09047,42.35959393,-71.10539064,EAT,10/11/22 18:03,10/11/22 18:28,25,1.299393694,18,No,3
1.07E+19,42.37281,-71.11756,42.362335,-71.099042,EAT,10/11/22 18:03,10/11/22 18:10,6,1.856086696,18,No,3
7.02E+18,42.3734,-71.099827,42.373206,-71.118645,EAT,10/11/22 18:04,10/11/22 18:09,4,1.365969381,18,No,3
1.77E+19,42.364393,-71.082097,42.384427,-71.139632,EAT,10/11/22 18:04,10/11/22 18:19,14,4.510213656,18,No,3
1.66E+19,42.367183,-71.074439,42.38918829,-71.12108301,EAT,10/11/22 18:04,10/11/22 18:17,13,5.040142836,18,No,3
2.40E+18,42.366383,-71.091443,42.36760028,-71.08169676,EAT,10/11/22 18:04,10/11/22 18:08,3,1.110613921,18,No,3
8.56E+18,42.36604,-71.10528,42.362276,-71.095001,EAT,10/11/22 18:04,10/11/22 18:19,14,0.747376109,18,No,3
4.88E+18,42.36604,-71.10528,42.37324,-71.119297,EAT,10/11/22 18:05,10/11/22 18:09,4,1.054230847,18,No,3
1.34E+19,42.364103,-71.102124,42.36982571,-71.08937457,EAT,10/11/22 18:05,10/11/22 18:32,27,1.412348803,18,No,3
1.94E+18,42.373493,-71.120642,42.37275,-71.11741,EAT,10/11/22 18:05,10/11/22 18:06,1,0.308067541,18,No,3
4.56E+18,42.374306,-71.119126,42.388623,-71.122231,EAT,10/11/22 18:05,10/11/22 18:09,4,1.266069609,18,No,3
3.17E+18,42.373493,-71.120642,42.390619,-71.122133,EAT,10/11/22 18:05,10/11/22 18:10,4,1.311390055,18,No,3
1.45E+18,42.374306,-71.119126,42.390619,-71.122133,EAT,10/11/22 18:05,10/11/22 18:10,4,1.329202606,18,No,3
1.61E+19,42.374306,-71.119126,42.38948016,-71.1221546,EAT,10/11/22 18:05,10/11/22 18:10,4,1.369462121,18,No,3
7.34392E+15,42.374306,-71.119126,42.38893016,-71.12412029,EAT,10/11/22 18:05,10/11/22 18:09,4,1.351710233,18,No,3
1.02E+19,42.373493,-71.120642,42.38825563,-71.12315891,EAT,10/11/22 18:05,10/11/22 18:09,4,1.309760869,18,No,3
1.75E+19,42.37281,-71.11756,42.36912244,-71.1137011,EAT,10/11/22 18:05,10/11/22 18:07,1,0.371805968,18,No,3
6.49E+18,42.363323,-71.08247,42.36878753,-71.1010431,EAT,10/11/22 18:05,10/11/22 18:10,4,1.056138314,18,No,3
1.83E+19,42.374306,-71.119126,42.372399,-71.11943,EAT,10/11/22 18:06,10/11/22 18:10,3,0.197839206,18,No,3
1.23E+19,42.37281,-71.11756,42.3595139,-71.10926257,EAT,10/11/22 18:06,10/11/22 18:11,5,1.603279309,18,No,3
1.08E+19,42.37281,-71.11756,42.3788163,-71.1203924,EAT,10/11/22 18:06,10/11/22 18:11,4,1.483067219,18,No,3
8.29E+18,42.373387,-71.094985,42.382673,-71.123538,EAT,10/11/22 18:06,10/11/22 18:13,7,2.082954933,18,No,3
2.35E+18,42.372127,-71.086885,42.37181016,-71.0794581,EAT,10/11/22 18:06,10/11/22 18:07,1,0.24448601,18,No,3
1.35E+19,42.365028,-71.102423,42.37157307,-71.11518507,EAT,10/11/22 18:06,10/11/22 18:12,5,1.41256362,18,No,3
8.13E+18,42.390043,-71.118227,42.382449,-71.120062,EAT,10/11/22 18:07,10/11/22 18:19,12,0.635226643,18,No,3
8.33E+18,42.372027,-71.120423,42.374873,-71.118247,EAT,10/11/22 18:07,10/11/22 18:10,2,0.606990184,18,No,3
1.16E+19,42.37281,-71.11756,42.36544816,-71.10089226,EAT,10/11/22 18:07,10/11/22 18:43,35,1.829999164,18,No,3
7.33E+18,42.383958,-71.119827,42.3665288,-71.1057339,EAT,10/11/22 18:08,10/11/22 18:13,5,1.611113735,18,No,3
1.01E+19,42.383958,-71.119827,42.386219,-71.140794,EAT,10/11/22 18:08,10/11/22 18:34,26,1.372405364,18,No,3
3.56E+18,42.366383,-71.091443,42.385976,-71.119611,EAT,10/11/22 18:08,10/11/22 18:20,12,3.464174844,18,No,3
1.30E+19,42.3734,-71.099827,42.372456,-71.08611199,EAT,10/11/22 18:08,10/11/22 18:31,23,1.212233584,18,No,3
7.45E+18,42.3734,-71.099827,42.372456,-71.08611199,EAT,10/11/22 18:08,10/11/22 18:13,4,1.270659008,18,No,3
1.79E+19,42.390043,-71.118227,42.39241088,-71.12733892,EAT,10/11/22 18:08,10/11/22 18:10,1,0.54999302,18,No,3
1.62E+18,42.37281,-71.11756,42.368529,-71.109575,EAT,10/11/22 18:08,10/11/22 18:23,14,0.765902352,18,No,3
7.26E+18,42.383958,-71.119827,42.39590054,-71.12720064,EAT,10/11/22 18:09,10/11/22 18:13,3,1.288444813,18,No,3
1.23E+19,42.370879,-71.113552,42.37037209,-71.08422509,EAT,10/11/22 18:09,10/11/22 18:16,6,1.957221672,18,No,3
2.46E+17,42.371827,-71.079453,42.372416,-71.113445,EAT,10/11/22 18:09,10/11/22 18:36,27,3.011733818,18,No,3
4.71E+18,42.366383,-71.091443,42.39863954,-71.12973717,EAT,10/11/22 18:09,10/11/22 18:21,11,3.582284307,18,No,3
7.63E+18,42.364393,-71.082097,42.35997119,-71.10711768,EAT,10/11/22 18:09,10/11/22 18:14,5,1.641573445,18,No,3
1.59E+19,42.373493,-71.120642,42.373594,-71.119707,EAT,10/11/22 18:10,10/11/22 18:11,1,0.078955784,18,No,3
1.60E+19,42.364393,-71.082097,42.3684551,-71.09266192,EAT,10/11/22 18:10,10/11/22 18:26,16,0.84399963,18,No,3
1.73E+19,42.37281,-71.11756,42.358764,-71.096359,EAT,10/11/22 18:10,10/11/22 18:17,7,1.881785787,18,No,3
1.16E+19,42.37281,-71.11756,42.372416,-71.113445,EAT,10/11/22 18:10,10/11/22 18:14,4,0.243957674,18,No,3
9.11E+18,42.37281,-71.11756,42.356409,-71.108007,EAT,10/11/22 18:10,10/11/22 18:18,7,2.632255887,18,No,3
9.06E+18,42.361098,-71.095823,42.38025313,-71.12662964,EAT,10/11/22 18:11,10/11/22 18:19,8,2.521203786,18,No,3
1.66E+19,42.365034,-71.102754,42.38175215,-71.11604319,EAT,10/11/22 18:11,10/11/22 18:21,10,2.394179053,18,No,3
1.49E+19,42.365967,-71.105213,42.358555,-71.104159,EAT,10/11/22 18:11,10/11/22 18:14,2,0.81042934,18,No,3
6.34E+18,42.361329,-71.096228,42.370582,-71.0773,EAT,10/11/22 18:11,10/11/22 18:17,6,1.678540253,18,No,3
9.08E+18,42.361329,-71.096228,42.358796,-71.110851,EAT,10/11/22 18:11,10/11/22 18:29,17,0.924993076,18,No,3
1.18E+19,42.365034,-71.102754,42.35827688,-71.10813813,EAT,10/11/22 18:11,10/11/22 18:15,3,0.640727647,18,No,3
9.61E+18,42.364103,-71.102124,42.36128782,-71.10660003,EAT,10/11/22 18:11,10/11/22 18:14,2,0.789349272,18,No,3
4.11E+18,42.365034,-71.102754,42.3592099,-71.1108903,EAT,10/11/22 18:11,10/11/22 18:14,2,0.741390731,18,No,3
1.56E+19,42.361329,-71.096228,42.35728769,-71.10753431,EAT,10/11/22 18:11,10/11/22 18:16,4,0.846008931,18,No,3
1.18E+19,42.365028,-71.102423,42.35923188,-71.105767,EAT,10/11/22 18:11,10/11/22 18:13,2,0.662835948,18,No,3
1.55E+19,42.365034,-71.102754,42.371219,-71.117438,EAT,10/11/22 18:11,10/11/22 18:30,18,0.94983754,18,No,3
5.23E+18,42.373493,-71.120642,42.37064925,-71.1156354,EAT,10/11/22 18:11,10/11/22 18:16,4,0.992700935,18,No,3
1.30E+19,42.365028,-71.102423,42.37033232,-71.11577676,EAT,10/11/22 18:11,10/11/22 18:15,3,0.911133135,18,No,3
1.19E+19,42.373493,-71.120642,42.371219,-71.117438,EAT,10/11/22 18:11,10/11/22 18:22,10,0.561009445,18,No,3
1.71E+19,42.365028,-71.102423,42.371219,-71.117438,EAT,10/11/22 18:11,10/11/22 18:16,4,1.237925978,18,No,3
1.43E+18,42.365034,-71.102754,42.371219,-71.117438,EAT,10/11/22 18:11,10/11/22 18:30,19,0.986520688,18,No,3
